pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,pDayofWeek,pYear,pMonth,pHour,avg_speed,pdate,holiday,weekend
-78.49462573670891,-0.253393988607604,-78.512705076,-0.23944488800000302,772.0,5012.0,132.0,1.0,2016.0,9.0,4.0,23.0,2016-09-20,0,0
-78.5059636489143,-0.181323265335005,-78.5067677506376,-0.230553530955879,745.0,7154.0,43.0,1.0,2016.0,9.0,4.0,35.0,2016-09-20,0,0
-78.5422878626502,-0.28582736498276695,-78.53358744,-0.280906620000005,17016.0,1681.0,188.0,1.0,2016.0,9.0,12.0,0.0,2016-09-20,0,0
-78.504874980872,-0.17688823566099698,-78.515740066,-0.21840746200001698,1166.0,6983.0,209.0,1.0,2016.0,9.0,5.0,22.0,2016-09-20,0,0
-78.5059636489143,-0.181323265335005,-78.5067677506376,-0.230553530955879,745.0,7154.0,43.0,1.0,2016.0,9.0,4.0,35.0,2016-09-20,0,0
-78.5476184819146,-0.26019298087667,-78.5538887001576,-0.30454179674705,1424.0,6296.0,580.0,2.0,2016.0,9.0,7.0,16.0,2016-09-14,0,0
-78.504909565682,-0.18050136261426103,-78.4981603189481,-0.187893088766243,374.0,2254.0,118.0,1.0,2016.0,9.0,5.0,22.0,2016-09-20,0,0
-78.504909565682,-0.18050136261426103,-78.4981603189481,-0.187893088766243,374.0,2254.0,118.0,1.0,2016.0,9.0,5.0,22.0,2016-09-20,0,0
-78.4844755222825,-0.17166363356777803,-78.4843003,-0.171597000000006,127.0,21.0,107.0,1.0,2016.0,9.0,5.0,1.0,2016-09-20,0,0
-78.5043646521976,-0.17624770740268397,-78.5441411829894,-0.28302966081678604,6834.0,17018.0,4632.0,1.0,2016.0,9.0,4.0,9.0,2016-09-20,0,0
-78.5409386921719,-0.275539688472474,-78.55339572372401,-0.323627311424338,1897.0,6318.0,1073.0,1.0,2016.0,9.0,5.0,12.0,2016-09-20,0,0
-78.5046345612581,-0.18054774661557,-78.46920625178471,-0.140770916618781,1723.0,8572.0,727.0,1.0,2016.0,9.0,5.0,18.0,2016-09-20,0,0
-78.4735897984267,-0.10272892384898,-78.4729350512468,-0.10191177059497199,39.0,119.0,14.0,1.0,2016.0,9.0,6.0,11.0,2016-09-20,0,0
-78.49098131215979,-0.191825158199763,-78.513830546406,-0.232072920667159,83509.0,6030.0,656.0,0.0,2016.0,9.0,7.0,0.0,2016-09-19,0,0
-78.5047704715366,-0.17685328415220603,-78.499435612,-0.161836588000007,1196.0,6264.0,428.0,1.0,2016.0,9.0,6.0,19.0,2016-09-20,0,0
-78.50264053064191,-0.204588808178868,-78.48214192,-0.201784619999995,1757.0,5777.0,987.0,1.0,2016.0,9.0,6.0,12.0,2016-09-20,0,0
-78.480260806395,-0.17707782845988698,-78.452445259322,-0.19060086271186397,974.0,5456.0,376.0,3.0,2016.0,8.0,6.0,20.0,2016-08-04,0,0
-78.49018831431391,-0.189867396702885,-78.4885110367165,-0.170408187590603,1044.0,2824.0,563.0,1.0,2016.0,9.0,6.0,10.0,2016-09-20,0,0
-78.50515851690821,-0.17694239602624104,-78.4929225556164,-0.19103517671234,753.0,4109.0,230.0,1.0,2016.0,9.0,6.0,20.0,2016-09-20,0,0
-78.48207164,-0.20174035999999698,-78.507238132396,-0.204121910074105,1653.0,7468.0,615.0,1.0,2016.0,9.0,6.0,16.0,2016-09-20,0,0
-78.5074210270029,-0.20417549406526,-78.50425665330191,-0.182423685377362,411.0,3848.0,104.0,1.0,2016.0,9.0,7.0,34.0,2016-09-20,0,0
-78.3655122322453,-0.11494983385072301,-78.4174285767698,-0.13664557634607,3359.0,29291.0,1320.0,1.0,2016.0,9.0,6.0,31.0,2016-09-20,0,0
-78.53797627161892,-0.268064270461877,-78.5289497263621,-0.254435127240916,2276.0,2854.0,370.0,1.0,2016.0,9.0,6.0,5.0,2016-09-20,0,0
-78.5378386793182,-0.267955089715052,-78.5439155,-0.283641180000009,1130.0,4551.0,375.0,1.0,2016.0,9.0,7.0,14.0,2016-09-20,0,0
-78.4826493831601,-0.19977769106028198,-78.5071109,-0.22727502000000196,1285.0,5717.0,589.0,1.0,2016.0,9.0,7.0,16.0,2016-09-20,0,0
-78.4099959686013,-0.187808625487881,-78.39735618,-0.213009460000012,1006.0,8609.0,73.0,1.0,2016.0,9.0,7.0,31.0,2016-09-20,0,0
-78.50612832618309,-0.220042429567369,-78.5216924740506,-0.256923877215179,1038.0,5782.0,302.0,1.0,2016.0,9.0,8.0,20.0,2016-09-20,0,0
-78.52175642327579,-0.25704723103446103,-78.5396012891753,-0.254961992783499,478.0,3010.0,99.0,1.0,2016.0,9.0,8.0,23.0,2016-09-20,0,0
-78.53787000165741,-0.268040699891547,-78.5376491404805,-0.28636052547768603,879.0,3434.0,320.0,1.0,2016.0,9.0,8.0,14.0,2016-09-20,0,0
-78.4821699132717,-0.19456153781479502,-78.47799845269259,-0.14572188181823,5432.0,13202.0,163.0,1.0,2016.0,9.0,8.0,9.0,2016-09-20,0,0
-78.49226999999999,-0.122631699999986,-78.48443168,-0.16912365999997597,908.0,6579.0,281.0,1.0,2016.0,9.0,10.0,26.0,2016-09-20,0,0
-78.4953749130514,-0.12754904841315198,-78.50322832,-0.205449340000017,799.0,9589.0,132.0,2.0,2016.0,9.0,5.0,43.0,2016-09-21,0,0
-78.50913680000001,-0.143068000000011,-78.48965270474041,-0.17656508284427103,751.0,6500.0,86.0,2.0,2016.0,9.0,6.0,31.0,2016-09-21,0,0
-78.4968895418595,-0.204433622448199,-78.4969579,-0.204507399999989,200.0,171.0,137.0,2.0,2016.0,9.0,8.0,3.0,2016-09-21,0,0
-78.499597437381,-0.14671218165583302,-78.4741585745882,-0.12626406570134402,1255.0,7843.0,418.0,2.0,2016.0,9.0,7.0,22.0,2016-09-21,0,0
-78.473896293526,-0.12479589207477199,-78.50253268,-0.18683672000002202,1972.0,10626.0,700.0,2.0,2016.0,9.0,7.0,19.0,2016-09-21,0,0
-78.4971528236973,-0.259525628421934,-78.5027469,-0.205542960000005,1642.0,10273.0,370.0,2.0,2016.0,9.0,8.0,23.0,2016-09-21,0,0
-78.5046996414937,-0.176984076434833,-78.45121926506971,-0.0960994731372928,1811.0,17392.0,197.0,2.0,2016.0,9.0,8.0,35.0,2016-09-21,0,0
-78.5025895588492,-0.205505166336088,-78.4964255206318,-0.258705002868927,1968.0,13306.0,643.0,2.0,2016.0,9.0,8.0,24.0,2016-09-21,0,0
-78.48249711396359,-0.186133676555725,-78.4612424497941,-0.15178293444325197,1136.0,7427.0,141.0,2.0,2016.0,9.0,8.0,24.0,2016-09-21,0,0
-78.434575566664,-0.11395634426585902,-78.47115747263341,-0.233379528286457,1798.0,22798.0,255.0,2.0,2016.0,9.0,8.0,46.0,2016-09-21,0,0
-78.4999511533422,-0.144650681233167,-78.47411500899429,-0.173146901918274,1042.0,5814.0,357.0,2.0,2016.0,9.0,9.0,20.0,2016-09-21,0,0
-78.5467651857545,-0.268648166419197,-78.5235172,-0.251566620000008,748.0,3639.0,332.0,2.0,2016.0,9.0,10.0,18.0,2016-09-21,0,0
-78.48723081413509,-0.20664285169933103,-78.4872960400668,-0.20619863178601,54070.0,6393.0,218.0,1.0,2016.0,9.0,7.0,0.0,2016-09-20,0,0
-78.478304048243,-0.180197770192338,-78.5259066038293,-0.311446290308028,1679.0,23091.0,217.0,3.0,2016.0,9.0,12.0,50.0,2016-09-01,0,0
-78.50460989,-0.17634943200000197,-78.49797415260059,-0.19158668772579202,793.0,3317.0,323.0,2.0,2016.0,9.0,10.0,15.0,2016-09-21,0,0
-78.4843871770007,-0.151658970141218,-78.529810061,-0.271785810747197,2638.0,15898.0,372.0,2.0,2016.0,9.0,10.0,22.0,2016-09-21,0,0
-78.4873998136414,-0.206040737821668,-78.4910512376707,-0.17956919802439,1589.0,3850.0,140.0,2.0,2016.0,9.0,10.0,9.0,2016-09-21,0,0
-78.51566038649771,-0.218456264929977,-78.4926308176715,-0.199604014968847,1665.0,6207.0,614.0,2.0,2016.0,9.0,10.0,13.0,2016-09-21,0,0
-78.50205776175409,-0.142910497358153,-78.50202124,-0.14305702000000697,1576.0,8367.0,555.0,2.0,2016.0,9.0,11.0,19.0,2016-09-21,0,0
-78.47956616,-0.09107198400000001,-78.52970859999999,-0.23704600000002202,15846.0,18184.0,589.0,2.0,2016.0,9.0,7.0,4.0,2016-09-21,0,0
-78.50656004107121,-0.182005030765636,-78.47850686670292,-0.18613618324266,1038.0,4938.0,433.0,2.0,2016.0,9.0,11.0,17.0,2016-09-21,0,0
-78.4784505643473,-0.19632202904655496,-78.4939093359116,-0.189794689720853,2135.0,8617.0,1009.0,2.0,2016.0,9.0,11.0,15.0,2016-09-21,0,0
-78.4869708779544,-0.20704087554352602,-78.49629319612859,-0.213732343233793,436.0,1371.0,83.0,2.0,2016.0,9.0,11.0,11.0,2016-09-21,0,0
-78.49702109999998,-0.20457240000001697,-78.4973921411765,-0.204519923529438,13185.0,2227.0,3329.0,2.0,2016.0,9.0,8.0,1.0,2016-09-21,0,0
-78.46328286481759,-0.13136392559884,-78.48574152,-0.17624677999999802,1702.0,6882.0,698.0,2.0,2016.0,9.0,11.0,15.0,2016-09-21,0,0
-78.4934515642145,-0.18973355826070398,-78.4775021714634,-0.18777162060973102,1539.0,4632.0,769.0,2.0,2016.0,9.0,11.0,11.0,2016-09-21,0,0
-78.50260970000001,-0.145015660000018,-78.4864155347915,-0.17731982086560302,1071.0,5181.0,440.0,2.0,2016.0,9.0,12.0,17.0,2016-09-21,0,0
-78.5049559212216,-0.17680238093942602,-78.4807393090385,-0.189339612499995,1748.0,6291.0,832.0,2.0,2016.0,9.0,12.0,13.0,2016-09-21,0,0
-78.47752529618421,-0.18773141126762602,-78.4882700134514,-0.182288210294996,968.0,2758.0,645.0,2.0,2016.0,9.0,12.0,10.0,2016-09-21,0,0
-78.48836559931509,-0.17623353613011497,-78.4926665307426,-0.198917102589077,647.0,3247.0,292.0,2.0,2016.0,9.0,12.0,18.0,2016-09-21,0,0
-78.49854282,-0.196690299999997,-78.5038833162338,-0.12493491580086,1101.0,9423.0,267.0,2.0,2016.0,9.0,1.0,31.0,2016-09-21,0,0
-78.482748765448,-0.142694523505352,-78.47832001485021,-0.142255398470363,61.0,573.0,22.0,2.0,2016.0,9.0,2.0,34.0,2016-09-21,0,0
-78.5024960760121,-0.14499893142732997,-78.5053569,-0.145404979999987,1304.0,5358.0,618.0,2.0,2016.0,9.0,1.0,15.0,2016-09-21,0,0
-78.50656004107121,-0.182005030765636,-78.47850686670292,-0.18613618324266,1038.0,4938.0,433.0,2.0,2016.0,9.0,11.0,17.0,2016-09-21,0,0
-78.4738436453695,-0.16164348060743303,-78.47127642,-0.149503100000008,283.0,1536.0,105.0,2.0,2016.0,9.0,2.0,20.0,2016-09-21,0,0
-78.5048220039347,-0.177149279844476,-78.475552232465,-0.169016454229318,1962.0,9257.0,906.0,2.0,2016.0,9.0,2.0,17.0,2016-09-21,0,0
-78.49033996,-0.183816600000001,-78.47977662993759,-0.11351203139293901,1208.0,8620.0,396.0,2.0,2016.0,9.0,3.0,26.0,2016-09-21,0,0
-78.4370986,-0.0826864000000093,-78.30851728,-0.12871561999998898,3322.0,36685.0,448.0,0.0,2016.0,9.0,12.0,40.0,2016-09-19,0,0
-78.5070567726012,-0.148030600000025,-78.463468301199,-0.131365534705459,1458.0,8710.0,460.0,2.0,2016.0,9.0,3.0,22.0,2016-09-21,0,0
-78.47548520000001,-0.163415287500001,-78.42315112,-0.22068882000002,61040.0,21858.0,96.0,1.0,2016.0,9.0,10.0,1.0,2016-09-20,0,0
-78.4983224948875,-0.162752907873221,-78.48311500003808,-0.171965371076929,4612.0,2748.0,2123.0,2.0,2016.0,9.0,2.0,2.0,2016-09-21,0,0
-78.5050035436964,-0.176887316801778,-78.511410002,-0.196440688000014,588.0,3838.0,101.0,2.0,2016.0,9.0,4.0,23.0,2016-09-21,0,0
-78.5069075897695,-0.144975580730298,-78.4972773120253,-0.160500063291125,439.0,2961.0,145.0,2.0,2016.0,9.0,4.0,24.0,2016-09-21,0,0
-78.4800263595391,-0.11360636158772199,-78.48084184,-0.18444241999998898,2162.0,8673.0,1197.0,2.0,2016.0,9.0,4.0,14.0,2016-09-21,0,0
-78.50522464545901,-0.177156954905097,-78.48785268634991,-0.166598593914426,887.0,5848.0,297.0,2.0,2016.0,9.0,4.0,24.0,2016-09-21,0,0
-78.5049557822762,-0.17709993941154997,-78.4926892022131,-0.17457430597033702,612.0,3942.0,202.0,2.0,2016.0,9.0,5.0,23.0,2016-09-21,0,0
-78.4926692219706,-0.17460224473978303,-78.48086183810351,-0.18019092469481401,754.0,2112.0,196.0,2.0,2016.0,9.0,5.0,10.0,2016-09-21,0,0
-78.4898084093223,-0.103776100702863,-78.3652478921801,-0.118150225118496,8041.0,19239.0,4690.0,2.0,2016.0,9.0,3.0,9.0,2016-09-21,0,0
-78.4977554,-0.129141599999992,-78.49263668,-0.141809339999979,333.0,1803.0,140.0,2.0,2016.0,9.0,5.0,19.0,2016-09-21,0,0
-78.4998911198099,-0.20624084576390803,-78.54117272,-0.24194908000001603,4097.0,16801.0,1729.0,2.0,2016.0,9.0,5.0,15.0,2016-09-21,0,0
-78.4965289379708,-0.117961085081424,-78.48422502,-0.10271197999999,927.0,2755.0,492.0,2.0,2016.0,9.0,6.0,11.0,2016-09-21,0,0
-78.50473240397442,-0.177064493853881,-78.50544002830699,-0.21856984370204002,1099.0,7643.0,162.0,2.0,2016.0,9.0,7.0,25.0,2016-09-21,0,0
-78.504893219666,-0.177119116654905,-78.4818090907744,-0.0937431190473331,1913.0,14802.0,519.0,2.0,2016.0,9.0,7.0,28.0,2016-09-21,0,0
-78.4965289379708,-0.117961085081424,-78.48422502,-0.10271197999999,927.0,2755.0,492.0,2.0,2016.0,9.0,6.0,11.0,2016-09-21,0,0
-78.50855329529101,-0.24575280166212196,-78.49133610169491,-0.252511842372887,85817.0,13177.0,1288.0,1.0,2016.0,9.0,9.0,1.0,2016-09-20,0,0
-78.48612,-0.194111699999995,-78.49237134,-0.16942966000001503,985.0,4502.0,502.0,2.0,2016.0,9.0,9.0,16.0,2016-09-21,0,0
-78.482135148,-0.207385255999987,-78.47944031828291,-0.19835615329371697,403.0,1393.0,220.0,2.0,2016.0,9.0,9.0,12.0,2016-09-21,0,0
-78.4757233,-0.188983300000019,-78.49138064,-0.203072340000008,623.0,4026.0,121.0,2.0,2016.0,9.0,10.0,23.0,2016-09-21,0,0
-78.48106646,-0.197025140000007,-78.499733002,-0.173100176000009,1855.0,6302.0,1185.0,2.0,2016.0,9.0,9.0,12.0,2016-09-21,0,0
-78.48835789056959,-0.18877313158230397,-78.48510074,-0.20875387000000198,606.0,3092.0,260.0,2.0,2016.0,9.0,10.0,18.0,2016-09-21,0,0
-78.4874863565677,-0.216609230121083,-78.47949006769208,-0.18649961769728002,825.0,5583.0,230.0,2.0,2016.0,9.0,10.0,24.0,2016-09-21,0,0
-78.5042729473957,-0.215701318337212,-78.490067574,-0.20453342000003,915.0,5586.0,297.0,2.0,2016.0,9.0,11.0,22.0,2016-09-21,0,0
-78.4831451340862,-0.19147464046565196,-78.482667632,-0.18679047200002,286.0,671.0,198.0,2.0,2016.0,9.0,11.0,8.0,2016-09-21,0,0
-78.5365870742937,-0.248986003089523,-78.49744628,-0.262063319999994,1762.0,8026.0,589.0,3.0,2016.0,9.0,6.0,16.0,2016-09-22,0,0
-78.5290066329407,-0.23208189397253196,-78.51128572,-0.223215780000021,1228.0,3548.0,633.0,3.0,2016.0,9.0,6.0,10.0,2016-09-22,0,0
-78.52707907147679,-0.23552795485931502,-78.51523788,-0.23791960400000603,564.0,2591.0,168.0,3.0,2016.0,9.0,6.0,17.0,2016-09-22,0,0
-78.4950737306134,-0.251471947698428,-78.49882988,-0.191801020000012,2359.0,17821.0,515.0,2.0,2016.0,9.0,11.0,27.0,2016-09-21,0,0
-78.48729620665691,-0.17583302427772102,-78.5652650017049,-0.27503485172862896,2756.0,34103.0,661.0,2.0,2016.0,9.0,12.0,45.0,2016-09-21,0,0
-78.4255284479147,-0.10293795134740699,-78.436959192,-0.0945258600000134,247.0,1632.0,27.0,3.0,2016.0,9.0,7.0,24.0,2016-09-22,0,0
-78.4270397940733,-0.0826371925460118,-78.42818363150691,-0.0825077205479683,136.0,260.0,73.0,3.0,2016.0,9.0,7.0,7.0,2016-09-22,0,0
-78.4778628992993,-0.184342221149496,-78.49031020000001,-0.198547559999988,590.0,2446.0,277.0,3.0,2016.0,9.0,7.0,15.0,2016-09-22,0,0
-78.48697372978721,-0.268480051063834,-78.43956204,-0.28726251999999897,897.0,8750.0,151.0,3.0,2016.0,9.0,7.0,35.0,2016-09-22,0,0
-78.4395628067323,-0.287310288827781,-78.44599989,-0.290051419999986,287.0,827.0,180.0,3.0,2016.0,9.0,7.0,10.0,2016-09-22,0,0
-78.46407760878209,-0.13417255906641398,-78.47051126167129,-0.143778133012266,411.0,2058.0,127.0,3.0,2016.0,9.0,8.0,18.0,2016-09-22,0,0
-78.4914761728929,-0.20524232608212198,-78.50267692047741,-0.18888863489444396,1625.0,6052.0,894.0,3.0,2016.0,9.0,8.0,13.0,2016-09-22,0,0
-78.50272628,-0.18887134,-78.4991524092398,-0.19097941426108103,87.0,464.0,19.0,3.0,2016.0,9.0,8.0,19.0,2016-09-22,0,0
-78.46422111434741,-0.128892224554463,-78.4911987213406,-0.103535226563634,737.0,8058.0,115.0,3.0,2016.0,9.0,8.0,39.0,2016-09-22,0,0
-78.47286631162599,-0.163896203458379,-78.4869229904974,-0.181883060593337,1312.0,3194.0,460.0,3.0,2016.0,9.0,8.0,9.0,2016-09-22,0,0
-78.50502454876809,-0.17712224726765197,-78.49546794852921,-0.152578923205365,708.0,6646.0,113.0,3.0,2016.0,9.0,8.0,34.0,2016-09-22,0,0
-78.5043070629017,-0.14543777275261802,-78.5114419197034,-0.205534944628518,707.0,8687.0,64.0,3.0,2016.0,9.0,8.0,44.0,2016-09-22,0,0
-78.5008755180977,-0.193846654953756,-78.4859891312562,-0.198363012118425,686.0,2326.0,328.0,3.0,2016.0,9.0,8.0,12.0,2016-09-22,0,0
-78.49376251818241,-0.162823695622404,-78.4897299915749,-0.19749517426959398,1235.0,4771.0,43.0,3.0,2016.0,9.0,8.0,14.0,2016-09-22,0,0
-78.4786356406695,-0.12397918516276,-78.4855705810605,-0.119284455477133,480.0,5504.0,96.0,3.0,2016.0,9.0,9.0,41.0,2016-09-22,0,0
-78.4832304827587,-0.10216560695388001,-78.46128502059291,-0.10489705671353301,1811.0,4949.0,1414.0,3.0,2016.0,9.0,8.0,10.0,2016-09-22,0,0
-78.5050869377642,-0.176621428556156,-78.4802278644403,-0.19740252149687,1459.0,6183.0,570.0,3.0,2016.0,9.0,9.0,15.0,2016-09-22,0,0
-78.5652282910537,-0.288549819164359,-78.5169459633153,-0.25379645170216697,1841.0,8958.0,668.0,4.0,2017.0,4.0,6.0,18.0,2017-04-21,0,0
-78.5061618,-0.0855875599999959,-78.5068676730589,-0.0873055959979202,30657.0,221.0,3424.0,3.0,2017.0,4.0,10.0,0.0,2017-04-20,0,0
-78.49867413006609,-0.19657364356711,-78.485989654,-0.17143098800000797,485.0,3541.0,115.0,4.0,2017.0,4.0,8.0,26.0,2017-04-21,0,0
-78.4628533590073,-0.138739488388044,-78.46110174,-0.16041702,932.0,4389.0,389.0,4.0,2017.0,4.0,7.0,17.0,2017-04-21,0,0
-78.4841285661017,-0.166790554576279,-78.4878134443151,-0.176654839811663,303.0,1452.0,113.0,4.0,2017.0,4.0,8.0,17.0,2017-04-21,0,0
-78.46336272119359,-0.148948220506677,-78.46480488,-0.158083979999995,401.0,1912.0,151.0,4.0,2017.0,4.0,8.0,17.0,2017-04-21,0,0
-78.4636923668151,-0.15806197970026098,-78.47944362,-0.16728693999999303,481.0,2904.0,121.0,4.0,2017.0,4.0,8.0,22.0,2017-04-21,0,0
-78.49955722543291,-0.18853173489177,-78.49060999976159,-0.145300886010025,728.0,5907.0,80.0,4.0,2017.0,4.0,8.0,29.0,2017-04-21,0,0
-78.4579561654709,-0.13662490968493599,-78.45894064,-0.13675536000001,30.0,111.0,0.0,4.0,2017.0,4.0,9.0,13.0,2017-04-21,0,0
-78.5665149236325,-0.269258447288975,-78.5340526033708,-0.254013304494397,990.0,6421.0,336.0,4.0,2017.0,4.0,8.0,23.0,2017-04-21,0,0
-78.459531187158,-0.136804073315602,-78.47792448,-0.11974938000000698,485.0,3743.0,75.0,4.0,2017.0,4.0,9.0,28.0,2017-04-21,0,0
-78.49191018620459,-0.149107765483506,-78.4729389566438,-0.16684062458906002,870.0,3612.0,453.0,4.0,2017.0,4.0,9.0,15.0,2017-04-21,0,0
-78.46439354921641,-0.135859528924975,-78.4849440355664,-0.202692165135934,1466.0,9958.0,426.0,4.0,2017.0,4.0,9.0,24.0,2017-04-21,0,0
-78.4769270339665,-0.193755101794773,-78.4653642506926,-0.0830056885930852,1963.0,14978.0,637.0,4.0,2017.0,4.0,9.0,27.0,2017-04-21,0,0
-78.451963756292,-0.0645353836304546,-78.51551468,-0.237872659999999,3389.0,36422.0,516.0,4.0,2017.0,4.0,9.0,39.0,2017-04-21,0,0
-78.4838495568647,-0.15025034560888,-78.48834246470591,-0.201115629411767,1414.0,7332.0,428.0,4.0,2017.0,4.0,10.0,19.0,2017-04-21,0,0
-78.4728650935729,-0.0912240157368372,-78.50085520660379,-0.129487423679246,1133.0,6270.0,414.0,4.0,2017.0,4.0,10.0,20.0,2017-04-21,0,0
-78.47290766,-0.10338235999999498,-78.4852405754559,-0.103872093078563,598.0,3234.0,226.0,4.0,2017.0,4.0,10.0,19.0,2017-04-21,0,0
-78.4846270953696,-0.16599104915405,-78.47255164,-0.139920299999999,744.0,4280.0,283.0,4.0,2017.0,4.0,10.0,21.0,2017-04-21,0,0
-78.5237952292104,-0.24102345232197,-78.4935269146867,-0.20555063824588898,1343.0,5882.0,251.0,4.0,2017.0,4.0,10.0,16.0,2017-04-21,0,0
-78.50339956424241,-0.13900642322511902,-78.4857771342451,-0.162694054689173,1079.0,4423.0,493.0,4.0,2017.0,4.0,10.0,15.0,2017-04-21,0,0
-78.4698975169197,-0.189969791868875,-78.48608854,-0.21277732000002203,761.0,3640.0,76.0,4.0,2017.0,4.0,11.0,17.0,2017-04-21,0,0
-78.5003916054432,-0.17523276220475503,-78.49251267872751,-0.173360195942237,701.0,4118.0,185.0,4.0,2017.0,4.0,11.0,21.0,2017-04-21,0,0
-78.4911454331633,-0.0742279922449133,-78.496117962495,-0.104729957953672,3689.0,5924.0,3219.0,4.0,2017.0,4.0,11.0,6.0,2017-04-21,0,0
-78.46338211057841,-0.14754076570332,-78.47296174,-0.16689516000001903,600.0,3428.0,168.0,4.0,2017.0,4.0,12.0,21.0,2017-04-21,0,0
-78.54918192037509,-0.355736127152266,-78.5554477689805,-0.32222338130843603,2631.0,4180.0,252.0,4.0,2017.0,4.0,7.0,6.0,2017-04-21,0,0
-78.5349892875596,-0.31788488381657803,-78.536549642239,-0.317898904518457,64.0,471.0,51.0,4.0,2017.0,4.0,12.0,26.0,2017-04-21,0,0
-78.4881341440109,-0.19198181384371302,-78.49900477589041,-0.192340716027402,822.0,1681.0,175.0,4.0,2017.0,4.0,12.0,7.0,2017-04-21,0,0
-78.49007175929181,-0.18199235514690898,-78.51324067682091,-0.217752340445597,3106.0,5044.0,266.0,4.0,2017.0,4.0,11.0,6.0,2017-04-21,0,0
-78.49940520636359,-0.200867502727296,-78.5003239980088,-0.20693664734289602,122.0,782.0,28.0,4.0,2017.0,4.0,12.0,23.0,2017-04-21,0,0
-78.5347807011378,-0.31774587203347304,-78.5411873020405,-0.328002683870023,324.0,1917.0,45.0,4.0,2017.0,4.0,12.0,21.0,2017-04-21,0,0
-78.48147116891721,-0.149491806456942,-78.4703959435696,-0.163075784093582,738.0,2831.0,211.0,4.0,2017.0,4.0,12.0,14.0,2017-04-21,0,0
-78.4664712250186,-0.165453035896758,-78.47073576,-0.100864020000015,1267.0,8435.0,547.0,4.0,2017.0,4.0,12.0,24.0,2017-04-21,0,0
-78.48058773888741,-0.134008784999749,-78.46519980000001,-0.140493980000021,625.0,2871.0,229.0,4.0,2017.0,4.0,1.0,17.0,2017-04-21,0,0
-78.49463967046941,-0.20175540815164397,-78.48669275489921,-0.191477858110868,870.0,1664.0,513.0,4.0,2017.0,4.0,2.0,7.0,2017-04-21,0,0
-78.46984492095541,-0.078171269257492,-78.46955098,-0.0781436800000142,162.0,1531.0,137.0,4.0,2017.0,4.0,2.0,34.0,2017-04-21,0,0
-78.4714108670222,-0.0800852816215785,-78.4696928921186,-0.0782704413331688,21.0,282.0,9.0,4.0,2017.0,4.0,2.0,48.0,2017-04-21,0,0
-78.4824604234055,-0.149920048715035,-78.4800159618279,-0.18816916731313002,1450.0,6593.0,568.0,4.0,2017.0,4.0,2.0,16.0,2017-04-21,0,0
-78.4660198618658,-0.13136667347978098,-78.46462136,-0.130548499999998,3672.0,8306.0,2727.0,4.0,2017.0,4.0,1.0,8.0,2017-04-21,0,0
-78.46960165576209,-0.13592562044610398,-78.5037397,-0.21202860000001603,2702.0,10856.0,1009.0,4.0,2017.0,4.0,3.0,14.0,2017-04-21,0,0
-78.4629728755006,-0.131059791788471,-78.4830422,-0.20260438000001899,1858.0,10334.0,721.0,4.0,2017.0,4.0,3.0,20.0,2017-04-21,0,0
-78.4846326401855,-0.19272279126036604,-78.48787294,-0.15415029999999402,1352.0,5614.0,1265.0,4.0,2017.0,4.0,4.0,15.0,2017-04-21,0,0
-78.4808361421491,-0.190921933336943,-78.47566204,-0.162383219999996,862.0,3283.0,438.0,4.0,2017.0,4.0,4.0,14.0,2017-04-21,0,0
-78.49864986548229,-0.15469948250012802,-78.4985915176471,-0.16185979081781,280.0,1350.0,93.0,4.0,2017.0,4.0,4.0,17.0,2017-04-21,0,0
-78.4904758034779,-0.170165319859472,-78.4857027,-0.162151640000001,647.0,1647.0,393.0,4.0,2017.0,4.0,5.0,9.0,2017-04-21,0,0
-78.4716380460134,-0.147100016711194,-78.48435436,-0.0916913600000014,1255.0,8955.0,417.0,4.0,2017.0,4.0,5.0,26.0,2017-04-21,0,0
-78.49017979999999,-0.102144300000004,-78.4787701475,-0.073600087499992,733.0,3510.0,207.0,4.0,2017.0,4.0,5.0,17.0,2017-04-21,0,0
-78.4998149654734,-0.20215019286098898,-78.50282116363641,-0.21799133181818,993.0,4096.0,358.0,4.0,2017.0,4.0,5.0,15.0,2017-04-21,0,0
-78.5182008452947,-0.259124453324274,-78.5374427318573,-0.23768815098636703,925.0,5024.0,260.0,4.0,2017.0,4.0,5.0,20.0,2017-04-21,0,0
-78.5677887553943,-0.298391656005757,-78.5681260372052,-0.297742918911505,39.0,83.0,13.0,4.0,2017.0,4.0,6.0,8.0,2017-04-21,0,0
-78.4829018685739,-0.150109108458367,-78.4931803115934,-0.20022972529289101,4031.0,5712.0,60.0,4.0,2017.0,4.0,5.0,5.0,2017-04-21,0,0
-78.48527687144191,-0.17325256033199302,-78.55325868,-0.29658946000000297,4235.0,28382.0,797.0,4.0,2017.0,4.0,5.0,24.0,2017-04-21,0,0
-78.49833534786251,-0.20631146414111104,-78.4993693432658,-0.206351343861749,431.0,158.0,20.0,4.0,2017.0,4.0,6.0,1.0,2017-04-21,0,0
-78.53902269639141,-0.252425624249343,-78.5348089690061,-0.247544873207159,557.0,782.0,66.0,4.0,2017.0,4.0,7.0,5.0,2017-04-21,0,0
-78.51973575428521,-0.225210673685401,-78.5154236410243,-0.22206754653535102,313.0,1165.0,97.0,4.0,2017.0,4.0,7.0,13.0,2017-04-21,0,0
